rule_key,antecedent_codes,antecedent_descriptions,consequent_codes,consequent_descriptions,antecedent_length,consequent_length,antecedent_support,consequent_support,support,support_count,confidence,lift,leverage,conviction,conviction_is_infinite,interpretation,key_metrics_finite,conviction_valid,is_redundant
21931 | 22386 => 85099B,"[""21931"", ""22386""]","[""21931 — JUMBO STORAGE BAG SUKI"", ""22386 — JUMBO BAG PINK POLKADOT""]","[""85099B""]","[""85099B — JUMBO BAG RED RETROSPOT""]",2,1,0.02821071448522429,0.10809451985922575,0.02262443438914027,405,0.801980198019802,7.419249366797145,0.019575010751974247,4.504122674710911,False,"Among transactions containing [21931 — JUMBO STORAGE BAG SUKI; 22386 — JUMBO BAG PINK POLKADOT], [85099B — JUMBO BAG RED RETROSPOT] also appears with Confidence 0.802; Lift 7.419 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
21931 | 22411 => 85099B,"[""21931"", ""22411""]","[""21931 — JUMBO STORAGE BAG SUKI"", ""22411 — JUMBO SHOPPER VINTAGE RED PAISLEY""]","[""85099B""]","[""85099B — JUMBO BAG RED RETROSPOT""]",2,1,0.02865761689291101,0.10809451985922575,0.02145131556896263,384,0.7485380116959064,6.9248470012239896,0.018353584230613777,3.5468799326528457,False,"Among transactions containing [21931 — JUMBO STORAGE BAG SUKI; 22411 — JUMBO SHOPPER VINTAGE RED PAISLEY], [85099B — JUMBO BAG RED RETROSPOT] also appears with Confidence 0.749; Lift 6.925 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
22578 => 22577,"[""22578""]","[""22578 — WOODEN STAR CHRISTMAS SCANDINAVIAN""]","[""22577""]","[""22577 — WOODEN HEART CHRISTMAS SCANDINAVIAN""]",1,1,0.026758281660242446,0.02843416568906765,0.020557510753589185,368,0.7682672233820459,27.019158282440085,0.01979666133930711,4.192612924639068,False,"Among transactions containing [22578 — WOODEN STAR CHRISTMAS SCANDINAVIAN], [22577 — WOODEN HEART CHRISTMAS SCANDINAVIAN] also appears with Confidence 0.768; Lift 27.019 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
22577 => 22578,"[""22577""]","[""22577 — WOODEN HEART CHRISTMAS SCANDINAVIAN""]","[""22578""]","[""22578 — WOODEN STAR CHRISTMAS SCANDINAVIAN""]",1,1,0.02843416568906765,0.026758281660242446,0.020557510753589185,368,0.7229862475442044,27.019158282440088,0.01979666133930711,3.5133335789711824,False,"Among transactions containing [22577 — WOODEN HEART CHRISTMAS SCANDINAVIAN], [22578 — WOODEN STAR CHRISTMAS SCANDINAVIAN] also appears with Confidence 0.723; Lift 27.019 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
22386 | 22411 => 85099B,"[""22386"", ""22411""]","[""22386 — JUMBO BAG PINK POLKADOT"", ""22411 — JUMBO SHOPPER VINTAGE RED PAISLEY""]","[""85099B""]","[""85099B — JUMBO BAG RED RETROSPOT""]",2,1,0.02536171163622144,0.10809451985922575,0.020445785151667506,366,0.8061674008810573,7.457985862104293,0.017704323109542012,4.601421454362631,False,"Among transactions containing [22386 — JUMBO BAG PINK POLKADOT; 22411 — JUMBO SHOPPER VINTAGE RED PAISLEY], [85099B — JUMBO BAG RED RETROSPOT] also appears with Confidence 0.806; Lift 7.458 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
22423 | 22699 => 22697,"[""22423"", ""22699""]","[""22423 — REGENCY CAKESTAND 3 TIER"", ""22699 — ROSES REGENCY TEACUP AND SAUCER""]","[""22697""]","[""22697 — GREEN REGENCY TEACUP AND SAUCER""]",2,1,0.02536171163622144,0.05206413049550304,0.020054745544941622,359,0.7907488986784141,15.18797857858615,0.01873431008072407,4.530135629000439,False,"Among transactions containing [22423 — REGENCY CAKESTAND 3 TIER; 22699 — ROSES REGENCY TEACUP AND SAUCER], [22697 — GREEN REGENCY TEACUP AND SAUCER] also appears with Confidence 0.791; Lift 15.188 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
22423 | 22697 => 22699,"[""22423"", ""22697""]","[""22423 — REGENCY CAKESTAND 3 TIER"", ""22697 — GREEN REGENCY TEACUP AND SAUCER""]","[""22699""]","[""22699 — ROSES REGENCY TEACUP AND SAUCER""]",2,1,0.02536171163622144,0.053404837718563206,0.020054745544941622,359,0.7907488986784141,14.80669041343336,0.01870030745074422,4.523728459744973,False,"Among transactions containing [22423 — REGENCY CAKESTAND 3 TIER; 22697 — GREEN REGENCY TEACUP AND SAUCER], [22699 — ROSES REGENCY TEACUP AND SAUCER] also appears with Confidence 0.791; Lift 14.807 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
84596F => 84596B,"[""84596F""]","[""84596F — SMALL MARSHMALLOWS PINK BOWL""]","[""84596B""]","[""84596B — SMALL DOLLY MIX DESIGN ORANGE BOWL""]",1,1,0.024021004413161275,0.02849002849002849,0.018714038321881458,335,0.7790697674418605,27.345348837209304,0.018029679221791394,4.397360923676715,False,"Among transactions containing [84596F — SMALL MARSHMALLOWS PINK BOWL], [84596B — SMALL DOLLY MIX DESIGN ORANGE BOWL] also appears with Confidence 0.779; Lift 27.345 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
20723 | 22355 => 20724,"[""20723"", ""22355""]","[""20723 — STRAWBERRY CHARLOTTE BAG"", ""22355 — CHARLOTTE BAG SUKI DESIGN""]","[""20724""]","[""20724 — RED RETROSPOT CHARLOTTE BAG""]",2,1,0.02195408077761019,0.050444109267638676,0.017987821909390536,322,0.8193384223918575,16.242499556186758,0.016880367859774204,5.255992465603071,False,"Among transactions containing [20723 — STRAWBERRY CHARLOTTE BAG; 22355 — CHARLOTTE BAG SUKI DESIGN], [20724 — RED RETROSPOT CHARLOTTE BAG] also appears with Confidence 0.819; Lift 16.242 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
20723 | 20724 => 22355,"[""20723"", ""20724""]","[""20723 — STRAWBERRY CHARLOTTE BAG"", ""20724 — RED RETROSPOT CHARLOTTE BAG""]","[""22355""]","[""22355 — CHARLOTTE BAG SUKI DESIGN""]",2,1,0.0255851628400648,0.044913691972515504,0.017987821909390536,322,0.7030567685589519,15.653506485042037,0.016838697786525216,3.216393596151381,False,"Among transactions containing [20723 — STRAWBERRY CHARLOTTE BAG; 20724 — RED RETROSPOT CHARLOTTE BAG], [22355 — CHARLOTTE BAG SUKI DESIGN] also appears with Confidence 0.703; Lift 15.654 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
22386 | 85099C => 85099B,"[""22386"", ""85099C""]","[""22386 — JUMBO BAG PINK POLKADOT"", ""85099C — JUMBO BAG BAROQUE BLACK WHITE""]","[""85099B""]","[""85099B — JUMBO BAG RED RETROSPOT""]",2,1,0.022736159991061954,0.10809451985922575,0.017764370705547178,318,0.7813267813267813,7.228181246785898,0.015306716407870798,4.078713824913429,False,"Among transactions containing [22386 — JUMBO BAG PINK POLKADOT; 85099C — JUMBO BAG BAROQUE BLACK WHITE], [85099B — JUMBO BAG RED RETROSPOT] also appears with Confidence 0.781; Lift 7.228 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
20712 | 22386 => 85099B,"[""20712"", ""22386""]","[""20712 — JUMBO BAG WOODLAND ANIMALS"", ""22386 — JUMBO BAG PINK POLKADOT""]","[""85099B""]","[""85099B — JUMBO BAG RED RETROSPOT""]",2,1,0.02217753198145355,0.10809451985922575,0.017652645103625495,316,0.7959697732997482,7.363645949270693,0.01525537543242765,4.371437970566512,False,"Among transactions containing [20712 — JUMBO BAG WOODLAND ANIMALS; 22386 — JUMBO BAG PINK POLKADOT], [85099B — JUMBO BAG RED RETROSPOT] also appears with Confidence 0.796; Lift 7.364 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
20712 | 21931 => 85099B,"[""20712"", ""21931""]","[""20712 — JUMBO BAG WOODLAND ANIMALS"", ""21931 — JUMBO STORAGE BAG SUKI""]","[""85099B""]","[""85099B — JUMBO BAG RED RETROSPOT""]",2,1,0.023741690408357077,0.10809451985922575,0.017652645103625495,316,0.7435294117647058,6.878511627906976,0.015086298478287751,3.477613110640632,False,"Among transactions containing [20712 — JUMBO BAG WOODLAND ANIMALS; 21931 — JUMBO STORAGE BAG SUKI], [85099B — JUMBO BAG RED RETROSPOT] also appears with Confidence 0.744; Lift 6.879 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
22804 => 85123A,"[""22804""]","[""22804 — CANDLEHOLDER PINK HANGING HEART""]","[""85123A""]","[""85123A — WHITE HANGING HEART T-LIGHT HOLDER""]",1,1,0.0247472208256522,0.12127814088598403,0.017652645103625495,316,0.7133182844243793,5.881672321271678,0.01465134816979549,3.0651479022638517,False,"Among transactions containing [22804 — CANDLEHOLDER PINK HANGING HEART], [85123A — WHITE HANGING HEART T-LIGHT HOLDER] also appears with Confidence 0.713; Lift 5.882 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
20723 | 22356 => 20724,"[""20723"", ""22356""]","[""20723 — STRAWBERRY CHARLOTTE BAG"", ""22356 — CHARLOTTE BAG PINK POLKADOT""]","[""20724""]","[""20724 — RED RETROSPOT CHARLOTTE BAG""]",2,1,0.020222333947824144,0.050444109267638676,0.017596782302664656,315,0.8701657458563536,17.250096363869975,0.016576684679353935,7.313600690321595,False,"Among transactions containing [20723 — STRAWBERRY CHARLOTTE BAG; 22356 — CHARLOTTE BAG PINK POLKADOT], [20724 — RED RETROSPOT CHARLOTTE BAG] also appears with Confidence 0.870; Lift 17.250 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
20719 | 22355 => 20724,"[""20719"", ""22355""]","[""20719 — WOODLAND CHARLOTTE BAG"", ""22355 — CHARLOTTE BAG SUKI DESIGN""]","[""20724""]","[""20724 — RED RETROSPOT CHARLOTTE BAG""]",2,1,0.023071336796826995,0.050444109267638676,0.017596782302664656,315,0.7627118644067795,15.119939185764963,0.016432969268335023,4.001699825229235,False,"Among transactions containing [20719 — WOODLAND CHARLOTTE BAG; 22355 — CHARLOTTE BAG SUKI DESIGN], [20724 — RED RETROSPOT CHARLOTTE BAG] also appears with Confidence 0.763; Lift 15.120 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
21931 | 85099C => 85099B,"[""21931"", ""85099C""]","[""21931 — JUMBO STORAGE BAG SUKI"", ""85099C — JUMBO BAG BAROQUE BLACK WHITE""]","[""85099B""]","[""85099B — JUMBO BAG RED RETROSPOT""]",2,1,0.023406513602592036,0.10809451985922575,0.017596782302664656,315,0.7517899761336514,6.954931453627128,0.015066666453214033,3.593349963259463,False,"Among transactions containing [21931 — JUMBO STORAGE BAG SUKI; 85099C — JUMBO BAG BAROQUE BLACK WHITE], [85099B — JUMBO BAG RED RETROSPOT] also appears with Confidence 0.752; Lift 6.955 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
20719 | 20724 => 22355,"[""20719"", ""20724""]","[""20719 — WOODLAND CHARLOTTE BAG"", ""20724 — RED RETROSPOT CHARLOTTE BAG""]","[""22355""]","[""22355 — CHARLOTTE BAG SUKI DESIGN""]",2,1,0.024021004413161275,0.044913691972515504,0.017596782302664656,315,0.7325581395348837,16.31035230822631,0.016517910309581496,3.5711922821897244,False,"Among transactions containing [20719 — WOODLAND CHARLOTTE BAG; 20724 — RED RETROSPOT CHARLOTTE BAG], [22355 — CHARLOTTE BAG SUKI DESIGN] also appears with Confidence 0.733; Lift 16.310 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
22355 | 22356 => 20724,"[""22355"", ""22356""]","[""22355 — CHARLOTTE BAG SUKI DESIGN"", ""22356 — CHARLOTTE BAG PINK POLKADOT""]","[""20724""]","[""20724 — RED RETROSPOT CHARLOTTE BAG""]",2,1,0.02145131556896263,0.050444109267638676,0.017485056700742976,313,0.8151041666666666,16.15856000830565,0.016402964194247627,5.1356262259327705,False,"Among transactions containing [22355 — CHARLOTTE BAG SUKI DESIGN; 22356 — CHARLOTTE BAG PINK POLKADOT], [20724 — RED RETROSPOT CHARLOTTE BAG] also appears with Confidence 0.815; Lift 16.159 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
22383 | 22384 => 20725,"[""22383"", ""22384""]","[""22383 — LUNCH BAG SUKI DESIGN"", ""22384 — LUNCH BAG PINK POLKADOT""]","[""20725""]","[""20725 — LUNCH BAG RED RETROSPOT""]",2,1,0.024300318417965476,0.07776101893748953,0.017094017094017096,306,0.7034482758620692,9.046284185493462,0.015204399573330658,3.1098756338154443,False,"Among transactions containing [22383 — LUNCH BAG SUKI DESIGN; 22384 — LUNCH BAG PINK POLKADOT], [20725 — LUNCH BAG RED RETROSPOT] also appears with Confidence 0.703; Lift 9.046 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
20719 | 20723 => 20724,"[""20719"", ""20723""]","[""20719 — WOODLAND CHARLOTTE BAG"", ""20723 — STRAWBERRY CHARLOTTE BAG""]","[""20724""]","[""20724 — RED RETROSPOT CHARLOTTE BAG""]",2,1,0.020892687559354226,0.050444109267638676,0.017038154293056253,305,0.8155080213903744,16.16656599214739,0.015984241278917552,5.146868161360916,False,"Among transactions containing [20719 — WOODLAND CHARLOTTE BAG; 20723 — STRAWBERRY CHARLOTTE BAG], [20724 — RED RETROSPOT CHARLOTTE BAG] also appears with Confidence 0.816; Lift 16.167 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
22411 | 85099C => 85099B,"[""22411"", ""85099C""]","[""22411 — JUMBO SHOPPER VINTAGE RED PAISLEY"", ""85099C — JUMBO BAG BAROQUE BLACK WHITE""]","[""85099B""]","[""85099B — JUMBO BAG RED RETROSPOT""]",2,1,0.023127199597787834,0.10809451985922575,0.017038154293056253,305,0.7367149758454107,6.815470171890799,0.014538230756844898,3.3876043007181704,False,"Among transactions containing [22411 — JUMBO SHOPPER VINTAGE RED PAISLEY; 85099C — JUMBO BAG BAROQUE BLACK WHITE], [85099B — JUMBO BAG RED RETROSPOT] also appears with Confidence 0.737; Lift 6.815 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
20719 | 20724 => 20723,"[""20719"", ""20724""]","[""20719 — WOODLAND CHARLOTTE BAG"", ""20724 — RED RETROSPOT CHARLOTTE BAG""]","[""20723""]","[""20723 — STRAWBERRY CHARLOTTE BAG""]",2,1,0.024021004413161275,0.03759566504664544,0.017038154293056253,305,0.7093023255813954,18.866598707626387,0.016135068657055048,3.31067091223954,False,"Among transactions containing [20719 — WOODLAND CHARLOTTE BAG; 20724 — RED RETROSPOT CHARLOTTE BAG], [20723 — STRAWBERRY CHARLOTTE BAG] also appears with Confidence 0.709; Lift 18.867 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
21928 | 22386 => 85099B,"[""21928"", ""22386""]","[""21928 — JUMBO BAG SCANDINAVIAN BLUE PAISLEY"", ""22386 — JUMBO BAG PINK POLKADOT""]","[""85099B""]","[""85099B — JUMBO BAG RED RETROSPOT""]",2,1,0.020445785151667506,0.10809451985922575,0.016982291492095413,304,0.8306010928961749,7.684025924513915,0.014772214162981027,5.265119447282636,False,"Among transactions containing [21928 — JUMBO BAG SCANDINAVIAN BLUE PAISLEY; 22386 — JUMBO BAG PINK POLKADOT], [85099B — JUMBO BAG RED RETROSPOT] also appears with Confidence 0.831; Lift 7.684 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
22423 | 22698 => 22697,"[""22423"", ""22698""]","[""22423 — REGENCY CAKESTAND 3 TIER"", ""22698 — PINK REGENCY TEACUP AND SAUCER""]","[""22697""]","[""22697 — GREEN REGENCY TEACUP AND SAUCER""]",2,1,0.019440254734372383,0.05206413049550304,0.016870565890173734,302,0.867816091954023,16.668214444280007,0.01585842593081755,7.1713409258166285,False,"Among transactions containing [22423 — REGENCY CAKESTAND 3 TIER; 22698 — PINK REGENCY TEACUP AND SAUCER], [22697 — GREEN REGENCY TEACUP AND SAUCER] also appears with Confidence 0.868; Lift 16.668 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
21928 | 22411 => 85099B,"[""21928"", ""22411""]","[""21928 — JUMBO BAG SCANDINAVIAN BLUE PAISLEY"", ""22411 — JUMBO SHOPPER VINTAGE RED PAISLEY""]","[""85099B""]","[""85099B — JUMBO BAG RED RETROSPOT""]",2,1,0.021618903971845148,0.10809451985922575,0.016814703089212894,301,0.7777777777777778,7.195348837209302,0.014477818044493584,4.013574660633484,False,"Among transactions containing [21928 — JUMBO BAG SCANDINAVIAN BLUE PAISLEY; 22411 — JUMBO SHOPPER VINTAGE RED PAISLEY], [85099B — JUMBO BAG RED RETROSPOT] also appears with Confidence 0.778; Lift 7.195 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
20719 | 22356 => 20724,"[""20719"", ""22356""]","[""20719 — WOODLAND CHARLOTTE BAG"", ""22356 — CHARLOTTE BAG PINK POLKADOT""]","[""20724""]","[""20724 — RED RETROSPOT CHARLOTTE BAG""]",2,1,0.019943019943019943,0.050444109267638676,0.01675884028825205,300,0.8403361344537813,16.658756525866156,0.015752832411119657,5.947218473534256,False,"Among transactions containing [20719 — WOODLAND CHARLOTTE BAG; 22356 — CHARLOTTE BAG PINK POLKADOT], [20724 — RED RETROSPOT CHARLOTTE BAG] also appears with Confidence 0.840; Lift 16.659 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
22423 | 22698 => 22699,"[""22423"", ""22698""]","[""22423 — REGENCY CAKESTAND 3 TIER"", ""22698 — PINK REGENCY TEACUP AND SAUCER""]","[""22699""]","[""22699 — ROSES REGENCY TEACUP AND SAUCER""]",2,1,0.019440254734372383,0.053404837718563206,0.01625607507960449,291,0.8362068965517241,15.657886668590391,0.015217871430307804,5.779212569718244,False,"Among transactions containing [22423 — REGENCY CAKESTAND 3 TIER; 22698 — PINK REGENCY TEACUP AND SAUCER], [22699 — ROSES REGENCY TEACUP AND SAUCER] also appears with Confidence 0.836; Lift 15.658 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
20712 | 22411 => 85099B,"[""20712"", ""22411""]","[""20712 — JUMBO BAG WOODLAND ANIMALS"", ""22411 — JUMBO SHOPPER VINTAGE RED PAISLEY""]","[""85099B""]","[""85099B — JUMBO BAG RED RETROSPOT""]",2,1,0.020892687559354226,0.10809451985922575,0.016144349477682812,289,0.7727272727272727,7.148625792811838,0.013885964447385598,3.924384112619406,False,"Among transactions containing [20712 — JUMBO BAG WOODLAND ANIMALS; 22411 — JUMBO SHOPPER VINTAGE RED PAISLEY], [85099B — JUMBO BAG RED RETROSPOT] also appears with Confidence 0.773; Lift 7.149 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
82581 => 82580,"[""82581""]","[""82581 — TOILET METAL SIGN""]","[""82580""]","[""82580 — BATHROOM METAL SIGN""]",1,1,0.022065806379531868,0.034467348192838386,0.01608848667672197,288,0.7291139240506329,21.153757462610017,0.01532793684508289,3.564349509007746,False,"Among transactions containing [82581 — TOILET METAL SIGN], [82580 — BATHROOM METAL SIGN] also appears with Confidence 0.729; Lift 21.154 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
20719 | 20723 => 22355,"[""20719"", ""20723""]","[""20719 — WOODLAND CHARLOTTE BAG"", ""20723 — STRAWBERRY CHARLOTTE BAG""]","[""22355""]","[""22355 — CHARLOTTE BAG SUKI DESIGN""]",2,1,0.020892687559354226,0.044913691972515504,0.01603262387576113,287,0.767379679144385,17.085651289009498,0.015094256142242288,4.105773324164128,False,"Among transactions containing [20719 — WOODLAND CHARLOTTE BAG; 20723 — STRAWBERRY CHARLOTTE BAG], [22355 — CHARLOTTE BAG SUKI DESIGN] also appears with Confidence 0.767; Lift 17.086 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
20723 | 22355 => 20719,"[""20723"", ""22355""]","[""20723 — STRAWBERRY CHARLOTTE BAG"", ""22355 — CHARLOTTE BAG SUKI DESIGN""]","[""20719""]","[""20719 — WOODLAND CHARLOTTE BAG""]",2,1,0.02195408077761019,0.03804256745433216,0.01603262387576113,287,0.7302798982188295,19.19638833776104,0.015197434276881036,3.5665025565136554,False,"Among transactions containing [20723 — STRAWBERRY CHARLOTTE BAG; 22355 — CHARLOTTE BAG SUKI DESIGN], [20719 — WOODLAND CHARLOTTE BAG] also appears with Confidence 0.730; Lift 19.196 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
21929 | 22386 => 85099B,"[""21929"", ""22386""]","[""21929 — JUMBO BAG PINK VINTAGE PAISLEY"", ""22386 — JUMBO BAG PINK POLKADOT""]","[""85099B""]","[""85099B — JUMBO BAG RED RETROSPOT""]",2,1,0.020334059549745823,0.10809451985922575,0.015753309870956928,282,0.7747252747252745,7.167109634551493,0.01355530946713825,3.959190180137092,False,"Among transactions containing [21929 — JUMBO BAG PINK VINTAGE PAISLEY; 22386 — JUMBO BAG PINK POLKADOT], [85099B — JUMBO BAG RED RETROSPOT] also appears with Confidence 0.775; Lift 7.167 compares this co-occurrence with the consequent's baseline frequency and does not imply causation.",True,True,False
